image_path,target,first_action,final_action,prediction,exact,edit_distance,baseline_exact,fixed,broken,policy_a_action,policy_b_action,policy_a_prediction,policy_b_prediction,prediction_agreement_change,source,input_transform,crop_width,crop_height,crop_size_bucket
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000256_general_005046.jpg,66VA12267,baseline,baseline,66VA12267,True,0,True,False,False,baseline,baseline,66VA12267,66VA12267,False,cropped,existing_plate_crop,41,30,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000257_general_014451.jpg,30E95191,baseline,baseline,30F95191,False,1,False,False,False,baseline,baseline,30F95191,30F95191,False,archive_plate_crops_from_coords,existing_plate_crop,84,92,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000258_general_015634.jpg,66D101353,baseline,baseline,66H101353,False,1,False,False,False,full_z1.15_up3_train_baseline,baseline,66H101353,66H101353,False,archive_plate_crops_from_coords,existing_plate_crop,93,75,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000259_general_008023.jpg,58L154479,baseline,baseline,BFG565,False,8,False,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.15_up2_train_baseline,QH566430,BFG53434,False,archive_plate_crops_from_coords,existing_plate_crop,26,17,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000260_general_007702.jpg,49H71975,baseline,baseline,49M71975,False,1,False,False,False,baseline,baseline,49M71975,49M71975,False,archive_plate_crops_from_coords,existing_plate_crop,98,89,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000261_general_004390.jpg,53M0844,baseline,baseline,53D90844,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,53D90844,53R90844,False,yolo_plate_dataset,crop_source_bounding_box,33,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000262_general_016661.jpg,50E00201,full_z1.00_up2_clahe_rl_deblur_bilateral,full_z1.00_up2_clahe_rl_deblur_bilateral,50E00201,True,0,False,True,False,full_z1.15_up2_train_baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,50E00201,50E00201,True,cropped,existing_plate_crop,46,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000263_general_003141.jpg,60C137520,baseline,baseline,68C137520,False,1,False,False,False,baseline,baseline,68C137520,68C137520,False,archive_plate_crops_from_coords,existing_plate_crop,116,87,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000264_general_004414.jpg,78F161952,baseline,baseline,78F161952,True,0,True,False,False,baseline,baseline,78F161952,78F161952,False,cropped,existing_plate_crop,39,37,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000265_general_004768.jpg,61C00037,baseline,baseline,61E00037,False,1,False,False,False,baseline,baseline,61E00037,61E00037,False,archive_plate_crops_from_coords,existing_plate_crop,95,53,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000266_general_017683.jpg,67B108505,baseline,baseline,67B108535,False,1,False,False,False,baseline,baseline,67B108535,67B108535,False,yolo_plate_dataset,crop_source_bounding_box,77,72,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000267_general_016193.jpg,50H32589,baseline,baseline,50H32583,False,1,False,False,False,baseline,baseline,50H32583,50H32583,False,cropped,existing_plate_crop,47,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000268_general_008776.jpg,49E132408,baseline,baseline,49E132408,True,0,True,False,False,full_z1.00_up2_clahe_rl_deblur_bilateral,baseline,49E132408,49E132408,False,archive_plate_crops_from_coords,existing_plate_crop,55,40,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000269_general_002734.jpg,50E02224,baseline,baseline,50E02224,True,0,True,False,False,baseline,baseline,50E02224,50E02224,False,cropped,existing_plate_crop,37,21,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000270_general_004657.jpg,36A00252,baseline,baseline,36A00252,True,0,True,False,False,baseline,baseline,36A00252,36A00252,False,cropped,existing_plate_crop,67,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000271_general_004096.jpg,50LD20776,baseline,baseline,50LD20776,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,50LD20776,50LD20776,False,cropped,existing_plate_crop,29,19,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000272_general_002914.jpg,5422733,baseline,baseline,54R22733,False,1,False,False,False,baseline,baseline,54R22733,54R22733,False,yolo_plate_dataset,crop_source_bounding_box,43,39,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000273_general_011678.jpg,54Z40723,baseline,baseline,54K40723,False,1,False,False,False,baseline,baseline,54K40723,54K40723,False,archive_plate_crops_from_coords,existing_plate_crop,91,80,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000274_general_011768.jpg,85163787,baseline,baseline,51H63787,False,2,False,False,False,baseline,baseline,51H63787,51H63787,False,archive_plate_crops_from_coords,existing_plate_crop,130,34,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000275_general_016927.jpg,30F22254,baseline,baseline,30F22254,True,0,True,False,False,baseline,baseline,30F22254,30F22254,False,archive_plate_crops_from_coords,existing_plate_crop,183,44,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000276_general_009573.jpg,66K137470,baseline,baseline,66K17410,False,2,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,66K17410,66K127410,False,archive_plate_crops_from_coords,existing_plate_crop,116,99,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000277_general_010399.jpg,78N155105,baseline,baseline,78H155105,False,1,False,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,78H155105,78H155105,False,archive_plate_crops_from_coords,existing_plate_crop,123,100,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000278_general_016425.jpg,59H153561,baseline,baseline,59M153561,False,1,False,False,False,baseline,baseline,59M153561,59M153561,False,yolo_plate_dataset,crop_source_bounding_box,72,47,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000279_general_002953.jpg,30L62402,baseline,baseline,30L62402,True,0,True,False,False,baseline,baseline,30L62402,30L62402,False,cropped,existing_plate_crop,76,24,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000280_general_010779.jpg,61C106991,baseline,baseline,61C106991,True,0,True,False,False,baseline,baseline,61C106991,61C106991,False,cropped,existing_plate_crop,40,31,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000281_general_010794.jpg,85F100417,baseline,baseline,85F100417,True,0,True,False,False,baseline,baseline,85F100417,85F100417,False,archive_plate_crops_from_coords,existing_plate_crop,87,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000282_general_005066.jpg,54R39587,baseline,baseline,54R39587,True,0,True,False,False,baseline,baseline,54R39587,54R39587,False,cropped,existing_plate_crop,84,78,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000283_general_016292.jpg,64C105506,baseline,baseline,64C105506,True,0,True,False,False,baseline,baseline,64C105506,64C105506,False,yolo_plate_dataset,crop_source_bounding_box,145,104,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000284_general_013082.jpg,0058460LD,baseline,baseline,60LD00584,False,8,False,False,False,baseline,baseline,60LD00584,60LD00584,False,yolo_plate_ocr_dataset,existing_plate_crop,780,165,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000285_general_004708.jpg,51P34578,baseline,baseline,51P54578,False,1,False,False,False,baseline,baseline,51P54578,51P54578,False,archive_plate_crops_from_coords,existing_plate_crop,86,74,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000286_general_004229.jpg,60B05364,baseline,baseline,60B05364,True,0,True,False,False,baseline,baseline,60B05364,60B05364,False,cropped,existing_plate_crop,40,26,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000287_general_009162.jpg,59C144893,baseline,baseline,59C144893,True,0,True,False,False,baseline,baseline,59C144893,59C144893,False,archive_plate_crops_from_coords,existing_plate_crop,65,52,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000288_general_000804.jpg,70G113509,baseline,baseline,70G113509,True,0,True,False,False,baseline,full_z1.00_up2_clahe_rl_deblur_bilateral,70G113509,70G113509,False,cropped,existing_plate_crop,75,66,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000289_general_004450.jpg,67M65297,baseline,baseline,67M65297,True,0,True,False,False,baseline,baseline,67M65297,67M65297,False,yolo_plate_dataset,crop_source_bounding_box,122,94,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000290_general_001543.jpg,59V234815,baseline,baseline,59V234815,True,0,True,False,False,baseline,baseline,59V234815,59V234815,False,archive_plate_crops_from_coords,existing_plate_crop,75,68,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000291_general_007765.jpg,59F54477,baseline,baseline,59Y154776,False,4,False,False,False,baseline,baseline,59Y154776,59Y154776,False,archive_plate_crops_from_coords,existing_plate_crop,105,85,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000292_general_013173.jpg,29U54511,baseline,baseline,29U25411,False,2,False,False,False,baseline,unwrap_z1.07_up2_clahe_rl_deblur_bilateral,29U25411,29U5411,False,archive_plate_crops_from_coords,existing_plate_crop,111,110,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000293_general_004341.jpg,68X126338,baseline,baseline,68X126338,True,0,True,False,False,full_z0.93_up3_clahe_clip1_tile4,baseline,68K126338,68X126338,False,archive_plate_crops_from_coords,existing_plate_crop,35,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000294_general_004802.jpg,52X29616,baseline,baseline,52X25616,False,1,False,False,False,baseline,baseline,52X25616,52X25616,False,archive_plate_crops_from_coords,existing_plate_crop,40,28,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000295_general_009559.jpg,66F00675,baseline,baseline,66F00675,True,0,True,False,False,baseline,baseline,66F00675,66F00675,False,cropped,existing_plate_crop,44,32,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000296_general_007305.jpg,5127797,baseline,baseline,51G21797,False,2,False,False,False,baseline,baseline,51G21797,51G21797,False,yolo_plate_dataset,crop_source_bounding_box,133,102,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000297_general_011253.jpg,30F91149,baseline,baseline,30F91149,True,0,True,False,False,baseline,baseline,30F91149,30F91149,False,cropped,existing_plate_crop,203,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000298_general_006219.jpg,68G151270,baseline,baseline,68G151270,True,0,True,False,False,baseline,baseline,68G151270,68G151270,False,archive_plate_crops_from_coords,existing_plate_crop,93,54,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000299_general_011150.jpg,50B16160,baseline,baseline,51B16160,False,1,False,False,False,baseline,baseline,51B16160,51B16160,False,archive_plate_crops_from_coords,existing_plate_crop,58,36,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000300_general_015062.jpg,93DD103,baseline,baseline,93000103,False,3,False,False,False,full_z0.93_up3_clahe_clip1_tile4,full_z1.00_up2_clahe_rl_deblur_bilateral,93040103,93000103,False,yolo_plate_dataset,crop_source_bounding_box,47,12,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000301_general_017184.jpg,29V1990,baseline,baseline,29V1910,False,1,False,False,False,baseline,baseline,29V1910,29V1910,False,archive_plate_crops_from_coords,existing_plate_crop,163,77,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000302_general_015277.jpg,18H02400,baseline,baseline,18H02400,True,0,True,False,False,full_z1.15_up3_train_baseline,baseline,18H02400,18H02400,False,cropped,existing_plate_crop,47,27,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000303_general_012034.jpg,47151G27,baseline,baseline,51G27471,False,6,False,False,False,baseline,baseline,51G27471,51G27471,False,yolo_plate_dataset,crop_source_bounding_box,123,50,min_side_32_63
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000304_general_002893.jpg,83C102301,baseline,baseline,83C102301,True,0,True,False,False,baseline,baseline,83C102301,83C102301,False,yolo_plate_dataset,crop_source_bounding_box,141,97,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000305_general_016205.jpg,15A77398,baseline,baseline,15A77398,True,0,True,False,False,baseline,baseline,15A77398,15A77398,False,cropped,existing_plate_crop,49,29,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000306_general_002031.jpg,5148714,baseline,baseline,51A89714,False,2,False,False,False,baseline,baseline,51A89714,51A89714,False,yolo_plate_dataset,crop_source_bounding_box,47,20,min_side_lt32
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000307_general_006934.jpg,67C108347,baseline,baseline,67C108347,True,0,True,False,False,baseline,baseline,67C108347,67C108347,False,yolo_plate_ocr_dataset,existing_plate_crop,760,560,min_side_ge128
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000308_general_004438.jpg,59L100246,baseline,baseline,59L100246,True,0,True,False,False,baseline,baseline,59L100246,59L100246,False,yolo_plate_dataset,crop_source_bounding_box,86,70,min_side_64_127
D:\NEO\LPR\parseq_official_pipeline\reinforcement_learning\phase_9_primary_ppo\fresh_external_holdout\images\phase9_000309_general_009969.jpg,54H25694,baseline,baseline,54M25694,False,1,False,False,False,baseline,baseline,54M25694,54M25694,False,archive_plate_crops_from_coords,existing_plate_crop,79,70,min_side_64_127
